scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,32,86.375,23.0,102.45052159457266,3.0,3.0,243.0,243.0,243.0,243.0
probe_all,32,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,32,84.375,21.0,102.45052159457266,1.0,1.0,241.0,241.0,241.0,241.0
total_success,23,25.08695652173913,11.0,35.324474879605056,3.0,3.0,23.0,79.00000000000003,108.59999999999997,131.0
total_failure,9,243.0,243.0,0.0,243.0,243.0,243.0,243.0,243.0,243.0
search_success,23,23.08695652173913,9.0,35.324474879605056,1.0,1.0,21.0,77.00000000000003,106.59999999999997,129.0
search_failure,9,241.0,241.0,0.0,241.0,241.0,241.0,241.0,241.0,241.0
