scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,256,83.46875,85.0,6.830466560748248,29.0,85.0,85.0,85.0,85.0,85.0
probe_all,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
search_all,256,83.46875,85.0,6.830466560748248,29.0,85.0,85.0,85.0,85.0,85.0
total_success,24,68.66666666666667,57.0,15.99652740093577,29.0,57.0,85.0,85.0,85.0,85.0
total_failure,232,85.0,85.0,0.0,85.0,85.0,85.0,85.0,85.0,85.0
search_success,24,68.66666666666667,57.0,15.99652740093577,29.0,57.0,85.0,85.0,85.0,85.0
search_failure,232,85.0,85.0,0.0,85.0,85.0,85.0,85.0,85.0,85.0
