scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,64,187.96875,190.5,71.99456766616146,66.0,132.75,249.75,282.0,282.0,282.0
probe_all,64,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,64,122.96875,125.5,71.99456766616146,1.0,67.75,184.75,217.0,217.0,217.0
total_success,48,157.375,150.0,56.05117639265031,66.0,111.0,207.0,234.0,240.89999999999998,261.0
total_failure,16,279.75,282.0,8.714212528966687,246.0,282.0,282.0,282.0,282.0,282.0
search_success,48,92.375,85.0,56.05117639265031,1.0,46.0,142.0,169.0,175.89999999999998,196.0
search_failure,16,214.75,217.0,8.714212528966687,181.0,217.0,217.0,217.0,217.0,217.0
