scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,16,203.375,180.5,99.56585446326467,98.0,104.75,314.0,314.0,314.0,314.0
probe_all,16,97.0,97.0,0.0,97.0,97.0,97.0,97.0,97.0,97.0
search_all,16,106.375,83.5,99.56585446326467,1.0,7.75,217.0,217.0,217.0,217.0
total_success,9,119.33333333333333,107.0,38.06427312965386,98.0,98.0,107.0,156.20000000000002,188.59999999999997,221.0
total_failure,7,311.42857142857144,314.0,6.298687910013887,296.0,314.0,314.0,314.0,314.0,314.0
search_success,9,22.333333333333332,10.0,38.06427312965386,1.0,1.0,10.0,59.20000000000002,91.59999999999997,124.0
search_failure,7,214.42857142857142,217.0,6.2986879100138875,199.0,217.0,217.0,217.0,217.0,217.0
