scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,16,145.125,105.0,79.77458476858403,66.0,81.0,207.0,282.0,282.0,282.0
probe_all,16,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,16,80.125,40.0,79.77458476858403,1.0,16.0,142.0,217.0,217.0,217.0
total_success,12,107.75,90.0,47.803634799040125,66.0,72.0,113.25,199.20000000000002,207.0,207.0
total_failure,4,257.25,282.0,42.868257487329714,183.0,257.25,282.0,282.0,282.0,282.0
search_success,12,42.75,25.0,47.803634799040125,1.0,7.0,48.25,134.20000000000002,142.0,142.0
search_failure,4,192.25,217.0,42.868257487329714,118.0,192.25,217.0,217.0,217.0,217.0
