scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,256,128.859375,99.0,98.64699805168617,3.0,27.0,243.0,243.0,243.0,243.0
probe_all,256,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,256,126.859375,97.0,98.64699805168617,1.0,25.0,241.0,241.0,241.0,241.0
total_success,164,65.34146341463415,39.0,62.759164040235184,3.0,15.0,87.0,171.0,195.0,243.0
total_failure,92,242.08695652173913,243.0,6.6751521296994705,183.0,243.0,243.0,243.0,243.0,243.0
search_success,164,63.34146341463415,37.0,62.759164040235184,1.0,13.0,85.0,169.0,193.0,241.0
search_failure,92,240.08695652173913,241.0,6.6751521296994705,181.0,241.0,241.0,241.0,241.0,241.0
