budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,220,85.9375,220,85.9375,100.0
40,245,95.703125,245,95.703125,100.0
50,250,97.65625,250,97.65625,100.0
60,254,99.21875,251,98.046875,98.81889763779527
75,255,99.609375,252,98.4375,98.82352941176471
100,256,100.0,252,98.4375,98.4375
150,256,100.0,252,98.4375,98.4375
200,256,100.0,252,98.4375,98.4375
