budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,1506,87.71112405358183,1506,87.71112405358183,100.0
40,1631,94.99126383226557,1631,94.99126383226557,100.0
50,1660,96.6802562609202,1660,96.6802562609202,100.0
60,1700,99.00990099009901,1673,97.43739079790332,98.41176470588235
75,1715,99.88351776354106,1684,98.07804309842749,98.19241982507289
100,1717,100.0,1684,98.07804309842749,98.07804309842749
150,1717,100.0,1684,98.07804309842749,98.07804309842749
200,1717,100.0,1684,98.07804309842749,98.07804309842749
