scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,256,122.390625,81.0,100.75808236617733,3.0,27.0,243.0,243.0,243.0,243.0
probe_all,256,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,256,120.390625,79.0,100.75808236617733,1.0,25.0,241.0,241.0,241.0,241.0
total_success,165,55.872727272727275,39.0,57.48013239228587,3.0,15.0,75.0,147.0,195.0,243.0
total_failure,91,243.0,243.0,0.0,243.0,243.0,243.0,243.0,243.0,243.0
search_success,165,53.872727272727275,37.0,57.48013239228587,1.0,13.0,73.0,145.0,193.0,241.0
search_failure,91,241.0,241.0,0.0,241.0,241.0,241.0,241.0,241.0,241.0
