scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,64,165.1875,148.5,71.56681209715856,66.0,112.5,216.0,282.0,282.0,282.0
probe_all,64,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,64,100.1875,83.5,71.56681209715856,1.0,47.5,151.0,217.0,217.0,217.0
total_success,50,135.9,132.0,48.686034958702486,66.0,94.5,171.0,192.9,223.19999999999993,255.0
total_failure,14,269.7857142857143,282.0,30.729647321272587,165.0,282.0,282.0,282.0,282.0,282.0
search_success,50,70.9,67.0,48.686034958702486,1.0,29.5,106.0,127.9,158.19999999999993,190.0
search_failure,14,204.78571428571428,217.0,30.729647321272587,100.0,217.0,217.0,217.0,217.0,217.0
