budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,37,57.8125,37,57.8125,100.0
40,38,59.375,38,59.375,100.0
50,40,62.5,40,62.5,100.0
60,52,81.25,40,62.5,76.92307692307692
75,57,89.0625,40,62.5,70.17543859649123
100,64,100.0,40,62.5,62.5
150,64,100.0,40,62.5,62.5
200,64,100.0,40,62.5,62.5
