scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,16,149.4375,135.0,62.11176292579369,66.0,97.5,189.75,240.0,255.0,282.0
probe_all,16,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,16,84.4375,70.0,62.11176292579369,1.0,32.5,124.75,175.0,190.0,217.0
total_success,14,133.07142857142858,135.0,47.11606381466681,66.0,94.5,153.0,191.1,206.7,234.0
total_failure,2,264.0,264.0,18.0,246.0,255.0,273.0,278.4,280.2,282.0
search_success,14,68.07142857142857,70.0,47.116063814666816,1.0,29.5,88.0,126.10000000000001,141.7,169.0
search_failure,2,199.0,199.0,18.0,181.0,190.0,208.0,213.4,215.2,217.0
