scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,64,173.8125,168.0,70.93524225482,66.0,117.0,234.0,282.0,282.0,282.0
probe_all,64,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,64,108.8125,103.0,70.93524225482,1.0,52.0,169.0,217.0,217.0,217.0
total_success,52,153.34615384615384,150.0,60.7329857830996,66.0,97.5,193.5,242.1,256.04999999999995,273.0
total_failure,12,262.5,282.0,34.23813663153998,192.0,266.25,282.0,282.0,282.0,282.0
search_success,52,88.34615384615384,85.0,60.7329857830996,1.0,32.5,128.5,177.1,191.04999999999995,208.0
search_failure,12,197.5,217.0,34.23813663153998,127.0,201.25,217.0,217.0,217.0,217.0
