scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,256,14.578125,11.0,13.670571366419729,3.0,3.0,19.0,31.0,43.0,99.0
probe_all,256,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,256,12.578125,9.0,13.670571366419729,1.0,1.0,17.0,29.0,41.0,97.0
total_success,249,13.36144578313253,11.0,11.404830562472513,3.0,3.0,19.0,27.800000000000068,35.0,67.0
total_failure,7,57.857142857142854,51.0,16.796501093370367,51.0,51.0,51.0,70.20000000000002,84.59999999999997,99.0
search_success,249,11.36144578313253,9.0,11.404830562472513,1.0,1.0,17.0,25.800000000000068,33.0,65.0
search_failure,7,55.857142857142854,49.0,16.796501093370367,49.0,49.0,49.0,68.20000000000002,82.59999999999997,97.0
