budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,39,60.9375,39,60.9375,100.0
40,42,65.625,42,65.625,100.0
50,43,67.1875,43,67.1875,100.0
60,61,95.3125,44,68.75,72.1311475409836
75,63,98.4375,45,70.3125,71.42857142857143
100,64,100.0,45,70.3125,70.3125
150,64,100.0,45,70.3125,70.3125
200,64,100.0,45,70.3125,70.3125
