scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,64,175.265625,174.0,73.80321008167175,66.0,119.25,245.25,282.0,282.0,282.0
probe_all,64,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0
search_all,64,110.265625,109.0,73.80321008167175,1.0,54.25,180.25,217.0,217.0,217.0
total_success,51,148.41176470588235,153.0,57.265181725567615,66.0,91.5,190.5,216.0,247.5,273.0
total_failure,13,280.61538461538464,282.0,4.7964483901907355,264.0,282.0,282.0,282.0,282.0,282.0
search_success,51,83.41176470588235,88.0,57.265181725567615,1.0,26.5,125.5,151.0,182.5,208.0
search_failure,13,215.6153846153846,217.0,4.796448390190739,199.0,217.0,217.0,217.0,217.0,217.0
