scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,256,56.703125,27.0,72.53817522680299,3.0,11.0,59.0,241.0,243.0,243.0
probe_all,256,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,256,54.703125,25.0,72.53817522680299,1.0,9.0,57.0,239.0,241.0,241.0
total_success,230,35.74782608695652,23.0,39.121626061666774,3.0,11.0,47.0,71.0,111.0,243.0
total_failure,26,242.07692307692307,243.0,4.615384615384616,219.0,243.0,243.0,243.0,243.0,243.0
search_success,230,33.74782608695652,21.0,39.121626061666774,1.0,9.0,45.0,69.0,109.0,241.0
search_failure,26,240.07692307692307,241.0,4.615384615384616,217.0,241.0,241.0,241.0,241.0,241.0
