budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,63,49.21875,63,49.21875,100.0
40,80,62.5,80,62.5,100.0
50,89,69.53125,89,69.53125,100.0
60,111,86.71875,102,79.6875,91.89189189189189
75,128,100.0,105,82.03125,82.03125
100,128,100.0,105,82.03125,82.03125
150,128,100.0,105,82.03125,82.03125
200,128,100.0,105,82.03125,82.03125
