scope,count,mean,median,std,min,q25,q75,p90,p95,max
total_all,64,33.0625,27.0,28.354824876024185,3.0,6.0,51.0,67.0,83.0,99.0
probe_all,64,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
search_all,64,31.0625,25.0,28.354824876024185,1.0,4.0,49.0,65.0,81.0,97.0
total_success,39,14.58974358974359,11.0,17.37182798747908,3.0,3.0,19.0,35.0,38.200000000000045,83.0
total_failure,25,61.88,51.0,14.988849188646872,51.0,51.0,67.0,83.0,95.79999999999995,99.0
search_success,39,12.58974358974359,9.0,17.37182798747908,1.0,1.0,17.0,33.0,36.200000000000045,81.0
search_failure,25,59.88,49.0,14.988849188646872,49.0,49.0,65.0,81.0,93.79999999999995,97.0
