budget,finished_count,finished_rate,success_count,success_rate,conditional_success_rate
25,1010,56.26740947075209,1010,56.26740947075209,100.0
40,1147,63.899721448467965,1147,63.899721448467965,100.0
50,1179,65.6824512534819,1179,65.6824512534819,100.0
60,1266,70.5292479108635,1266,70.5292479108635,100.0
75,1371,76.37883008356546,1371,76.37883008356546,100.0
100,1470,81.8941504178273,1470,81.8941504178273,100.0
150,1533,85.40389972144847,1533,85.40389972144847,100.0
200,1594,88.80222841225627,1594,88.80222841225627,100.0
